relative_path,type,size_bytes,last_modified,git_status,canonical_or_generated,stage
runs/hpc/molnar_lc015_h_convergence/H1_h0025/RUN_MANIFEST.md,md,694,2026-07-20T11:45:14.392543+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/H1_h0025/RUN_SUMMARY.md,md,234,2026-07-20T11:45:14.392543+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/H2_pub_h0010/PRIOR_FAILURE_CLASSIFICATION.md,md,275,2026-07-20T12:09:02.360377+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/H2_pub_h0010/QSTAT_H2_INITIAL.txt,txt,2299,2026-07-20T11:44:32.570376+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/H2_pub_h0010/RUN_MANIFEST.md,md,747,2026-07-20T11:45:14.402715+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/H2_pub_h0010/RUN_SUMMARY.md,md,238,2026-07-20T11:45:14.402715+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/STUDY_MANIFEST.md,md,1983,2026-07-20T11:45:14.392543+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/STUDY_STATUS.md,md,2816,2026-07-21T06:02:43.638838+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/SUBMISSION_RECORD.txt,txt,438,2026-07-20T11:44:29.659788+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/comparison/H_CONVERGENCE_DECISION.json,json,6856,2026-07-21T06:02:43.659976+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/comparison/H_CONVERGENCE_SCIENTIFIC_DECISION.md,md,1230,2026-07-20T16:02:50.245686+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/comparison/H_CONVERGENCE_SCIENTIFIC_REVIEW.md,md,6628,2026-07-20T16:02:50.246684+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/CAE_REPLAY_ELIGIBILITY_MANIFEST.json,json,2730,2026-07-20T15:32:43.652603+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/CAE_REPLAY_ELIGIBILITY_MANIFEST_eligible_cases.txt,txt,594,2026-07-20T15:32:44.638736+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/CONSOLIDATED_CAE_REPLAY_PLAN.md,md,1792,2026-07-20T15:33:14.916942+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/EXISTING_H0_ODB.txt,txt,345,2026-07-20T12:11:34.045513+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/H0_CAE_REPLAY_MANIFEST.md,md,1025,2026-07-20T12:12:07.618877+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/H1_EXECUTION_MANIFEST.md,md,1034,2026-07-20T12:12:07.618877+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/H2_PUB_EXECUTION_MANIFEST.md,md,988,2026-07-20T12:12:07.620887+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/QSTAT_H0_CAE_INITIAL.txt,txt,2223,2026-07-20T12:11:31.141713+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/QSTAT_H1_INITIAL.txt,txt,2453,2026-07-20T12:11:32.091112+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/QSTAT_H2_INITIAL.txt,txt,2303,2026-07-20T12:11:33.035797+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/RECOVERY_PLAN.md,md,1854,2026-07-20T12:12:07.620887+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/SUBMISSION_RECORD.txt,txt,749,2026-07-20T12:11:30.175268+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/QSTAT_INITIAL.txt,txt,2202,2026-07-20T15:32:42.678714+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/SUBMISSION_CHECKPOINT.md,md,2462,2026-07-20T15:34:39.210195+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/SUBMISSION_RECORD.txt,txt,480,2026-07-20T15:32:41.675179+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/cae_postprocess_classification.txt,txt,26,2026-07-20T15:42:05.292433+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/case_results.txt,txt,49,2026-07-20T15:42:04.264770+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H0/H0_RF2_U2.csv,csv,3188,2026-07-20T15:42:00.049517+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H0/H0_RF2_U2.rpt,rpt,2009,2026-07-20T15:42:00.186047+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H0/H0_cae_commands.txt,txt,739,2026-07-20T15:41:59.912572+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H0/H0_image_export_warning.txt,txt,92,2026-07-20T15:41:59.637906+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H0/H0_postprocess_manifest.json,json,728,2026-07-20T15:41:58.922702+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H0/H0_postprocess_summary.json,json,534,2026-07-20T15:41:59.212870+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H0/cae_postprocess_classification.txt,txt,21,2026-07-20T15:41:59.487863+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H0/cae_return_code.txt,txt,2,2026-07-20T15:41:59.351396+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H0/case_identity.txt,txt,317,2026-07-20T15:41:59.072980+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H1/H1_RF2_U2.csv,csv,3201,2026-07-20T15:42:02.008169+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H1/H1_RF2_U2.rpt,rpt,2023,2026-07-20T15:42:02.433075+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H1/H1_cae_commands.txt,txt,739,2026-07-20T15:42:02.707089+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H1/H1_image_export_warning.txt,txt,92,2026-07-20T15:42:02.980209+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H1/H1_postprocess_manifest.json,json,728,2026-07-20T15:42:03.116227+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H1/H1_postprocess_summary.json,json,534,2026-07-20T15:42:03.252323+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H1/cae_postprocess_classification.txt,txt,21,2026-07-20T15:42:02.845017+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H1/cae_return_code.txt,txt,2,2026-07-20T15:42:02.569285+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H1/case_identity.txt,txt,317,2026-07-20T15:42:02.148045+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H2-PUB/H2-PUB_RF2_U2.csv,csv,3204,2026-07-20T15:42:00.887356+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H2-PUB/H2-PUB_RF2_U2.rpt,rpt,2028,2026-07-20T15:42:01.026573+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H2-PUB/H2-PUB_cae_commands.txt,txt,755,2026-07-20T15:42:00.462531+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H2-PUB/H2-PUB_image_export_warning.txt,txt,92,2026-07-20T15:42:00.749490+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H2-PUB/H2-PUB_postprocess_manifest.json,json,761,2026-07-20T15:42:00.601173+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H2-PUB/H2-PUB_postprocess_summary.json,json,547,2026-07-20T15:42:01.321251+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H2-PUB/cae_postprocess_classification.txt,txt,21,2026-07-20T15:42:01.178010+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H2-PUB/cae_return_code.txt,txt,2,2026-07-20T15:42:01.596999+00:00,tracked,generated_or_evidence,runs
runs/hpc/molnar_lc015_h_convergence/recovery_after_job_1376154/cae_replay_all/evidence/1376236.mmaster02/postprocessing/H2-PUB/case_identity.txt,txt,329,2026-07-20T15:42:01.732174+00:00,tracked,generated_or_evidence,runs
runs/hpc/notifications/TELEGRAM_CONNECTIVITY_TEST.json,json,980,2026-07-21T13:45:29.569257+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/RUN_MANIFEST.md,md,12585,2026-07-16T09:46:27.527091+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/RUN_SUMMARY.md,md,3454,2026-07-16T09:46:05.617612+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/evidence/TECHNICAL_SUMMARY.txt,txt,424,2026-07-16T06:30:58.927969+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/evidence/hash_check.txt,txt,185,2026-07-16T06:31:04.391078+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/evidence/module_list.txt,txt,239,2026-07-16T06:31:05.504955+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/evidence/molnar_paper_matched_single_notch_v2.dat,dat,15809,2026-07-16T06:31:02.945773+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/evidence/molnar_paper_matched_single_notch_v2.msg,msg,1106742,2026-07-16T06:31:01.734539+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/evidence/molnar_paper_matched_single_notch_v2.sta,sta,45258,2026-07-16T06:31:00.096307+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/evidence/pbs_context.txt,txt,409,2026-07-16T06:31:06.597168+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/evidence/qstat_xf_1374864_final.txt,txt,509,2026-07-16T06:31:41.805981+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/extracted/SINGLE_NOTCH_EXTRACTION.md,md,2930,2026-07-16T07:37:39.013683+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/extracted/matched_state_01_Step-1_frame_0040_contour_sdv14_sdv15_sdv16.csv,csv,20492065,2026-07-16T07:38:07.583559+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/extracted/matched_state_02_Step-1_frame_0100_contour_sdv14_sdv15_sdv16.csv,csv,18013707,2026-07-16T07:38:10.536548+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/extracted/matched_state_03_Step-2_frame_0058_contour_sdv14_sdv15_sdv16.csv,csv,19846630,2026-07-16T07:38:12.689571+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/extracted/matched_state_04_Step-2_frame_0100_contour_sdv14_sdv15_sdv16.csv,csv,18160390,2026-07-16T07:38:14.655459+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/extracted/single_notch_extraction_summary.json,json,4306,2026-07-16T07:37:37.388915+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/extracted/single_notch_matched_displacement_states.csv,csv,695,2026-07-16T07:37:37.578676+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/extracted/single_notch_rf_u_phase_summary.csv,csv,33882,2026-07-16T07:37:37.855740+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_check/SINGLE_NOTCH_SCIENTIFIC_CHECK.md,md,3666,2026-07-16T07:37:40.391546+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_check/crack_path_comparison.csv,csv,975,2026-07-16T07:37:40.572158+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_check/rf_u_curve_comparison.csv,csv,469,2026-07-16T07:37:40.749690+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_check/single_notch_scientific_check.json,json,9608,2026-07-16T07:37:40.931560+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/CRACK_PATH_AUDIT.md,md,1601,2026-07-16T08:20:23.282330+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/FIG7_COMPARISON_AUDIT.md,md,1079,2026-07-16T08:18:48.183043+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/RESPONSE_STATE_SELECTION.md,md,1041,2026-07-16T08:18:48.184548+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/RF_EXTRACTION_AUDIT.md,md,1099,2026-07-16T08:18:48.183043+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/SCIENTIFIC_DECISION.md,md,12072,2026-07-16T09:45:43.873480+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/SCIENTIFIC_REVIEW_SUMMARY.md,md,2729,2026-07-16T09:45:54.195093+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/SDV15_IRREVERSIBILITY_AUDIT.md,md,860,2026-07-16T08:18:48.186565+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/SDV16_MONOTONICITY_AUDIT.md,md,367,2026-07-16T08:18:48.187570+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/SOLVER_BEHAVIOR_AND_RESOURCES.md,md,953,2026-07-16T08:18:48.187570+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/crack_path_aggregation_sensitivity.csv,csv,6655,2026-07-16T08:20:23.281336+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/crack_path_threshold_metrics.csv,csv,3407,2026-07-16T08:20:23.280329+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/fig7_comparison_metrics.json,json,1350,2026-07-16T08:18:43.391068+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/fig7_comparison_overlay.csv,csv,19286,2026-07-16T08:18:43.387559+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/fig7_reference_grid_comparison.csv,csv,6317,2026-07-16T08:18:43.389920+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/response_state_metrics.csv,csv,786,2026-07-16T08:18:47.900092+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/rf_extraction_audit.json,json,809,2026-07-16T08:18:43.825178+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/rf_u_verified.csv,csv,8655,2026-07-16T08:18:43.827232+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/sdv15_detailed_review/SDV15_DETAILED_EVENT_DECISION.md,md,1018,2026-07-16T09:45:28.208751+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/sdv15_detailed_review/SDV15_OVERSHOOT_AUDIT.md,md,589,2026-07-16T09:21:59.425703+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/sdv15_detailed_review/SDV15_WORST_EVENT_AUDIT.md,md,927,2026-07-16T09:21:59.605932+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/sdv15_detailed_review/SDV_LAYER_AND_UPDATE_MAPPING.md,md,2535,2026-07-16T09:21:59.787950+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/sdv15_detailed_review/extraction_metadata.json,json,1227,2026-07-16T09:40:58.615189+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/sdv15_detailed_review/sdv15_decrease_distribution.csv,csv,2059,2026-07-16T09:22:00.150338+00:00,tracked,generated_or_evidence,runs
runs/hpc/paper_matched_single_notch_v2/scientific_review/sdv15_detailed_review/sdv15_decrease_distribution.json,json,2176,2026-07-16T09:40:58.617699+00:00,tracked,generated_or_evidence,runs
